RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGC,RQ9_2DGT,RQ10_REASON,RQ11_BASE,RQ12_NCOUNTRY,RQ13_STAY,RQ14_INDWORK,RQ15_2DGT,RQ16_2DGT,RQ17_AVEMINC,RQ18_NOMONTH,RQ19_RET,RQ20_DTRET,RQ20M_DTRET,RQ20Y_DTRET,RQ21_REASON,RQ22_DTEXP,RQ22M_DTEXP,RQ22Y_DTEXP,RQ23_CASHREM,RQ24_CASHAMT,RQ25_MODE,RQ26_REMSPENT,RQ261C_CONSUM,RQ261P_CONSUM,RQ262C_INVEST,RQ262P_INVEST,RQ263C_SAVINGS,RQ263P_SAVINGS,RQ264C_GIFT,RQ264P_GIFT,RQ265C_OTHERS,Q265P_OTHERS,RQ27_RET6MOS,RQ28_CASHHOME,RQ29_INKIND,RQ30_KINDAMT,RSWGT,RPRRCD,RP6M_IND
07,1928,056,00275,08,04,2,31,02,052017,05,2017,1,6,51,1,1,223,24,1,53,96,0015000,40,2,      ,  ,    , ,052019,05,2019,1,  30000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,1,0010000,001023.9067,    ,1
07,1929,053,00612,05,03,1,31,04,102017,10,2017,2,8, 9,1,2,400,11,1,83,50,0150000,55,1,092018,09,2018,2,      ,  ,    ,1, 600000,1,10302070            ,1,030,2,070, ,   , ,   , ,   ,1,0050000,1,0002000,001064.9536,    ,1
07,1930,055,00100,06,04,2,26,01,102017,10,2017,1,8,22,1,1,233,24,1,22,86,0038000,11,2,      ,  ,    , ,102019,10,2019,1,  68000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001483.0648,    ,1
07,1931,056,00074,05,06,2,28,01,112016,11,2016,1,5,51,1,1,212,36,1,51,56,0030000,22,2,      ,  ,    , ,112019,11,2019,1,  48000,5,1050    3050        ,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,001092.4221,    ,1
07,1932,053,00813,03,04,2,23,01,052017,05,2017,1,7,24,1,1,232,24,1,24,85,0040000,16,2,      ,  ,    , ,052019,05,2019,1,  30000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000856.8370,    ,1
07,1933,053,00813,06,04,2,41,02,042018,04,2018,4,7,93,1,1,211,24,1,53,96,0030000,30,2,      ,  ,    , ,042020,04,2020,1,  20000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000751.0104,    ,1
07,1933,053,00813,05,04,2,51,02,122017,12,2017,1,7,61,1,1,211,12,1,53,96,0035000,34,2,      ,  ,    , ,122018,12,2018,1,   6000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000879.7198,    ,1
07,1934,053,00009,05,04,2,37,01,082017,08,2017,1,7,42,1,1,234,24,1,42,93,0040000,13,2,      ,  ,    , ,082019,08,2019,1, 120000,1,105020103040        ,1,050,2,010,3,040, ,   , ,   ,2,       ,1,0010000,000757.5571,    ,1
07,1934,053,00009,06,04,2,25,01,092018,09,2018,1,8,42,8, ,234,01,2,  ,  ,       ,  ,2,      ,  ,    , ,102018,10,2018,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001178.0744,    ,2
07,1935,055,00703,02,02,1,59,04,012016,01,2016,2,7,31,1,1,233,10,1,31,32,0065000,40,1,032016,03,2016,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000923.8042,    ,2
07,1936,055,00703,02,02,1,43,02,022016,02,2016,2,3,71,1,1,234,36,1,93,41,0020000,58,2,      ,  ,    , ,022019,02,2019,1,  90000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001250.6596,    ,1
12,1937,054,00508,03,03,1,23,02,062018,06,2018,1,8,92,1,2,400,06,1,31,33,0070000,16,2,      ,  ,    , ,122018,12,2018,1,  39000,1,1050    3050        ,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,000763.2500,    ,1
12,1938,055,00469,02,02,2,31,01,062016,06,2016,2,4,92,1,1,233,28,1,91,96,0020000,27,2,      ,  ,    , ,102018,10,2018,1,  90000,1,10302070            ,1,030,2,070, ,   , ,   , ,   ,2,       ,2,       ,001351.9347,    ,1
12,1939,053,00595,02,02,2,41,02,032018,03,2018,2,1, 9,1,1,233,24,1,91,96,0018000,06,2,      ,  ,    , ,032020,03,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000828.5967,    ,1
12,1940,054,00126,08,04,2,36,02,052018,05,2018,1,8, 9,1,1,222,24,1,91,96,0020000,48,1,052018,05,2018,2,      ,  ,    ,1,  40000,5,10652035            ,1,065,2,035, ,   , ,   , ,   ,1,0055000,2,       ,000641.1760,    ,1
12,1941,054,00126,02,02,2,44,01,052016,05,2016,2,7,93,1,1,234,39,1,53,86,0030000,28,2,      ,  ,    , ,082019,08,2019,1,  81000,1,10502050            ,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000892.7582,    ,1
12,1942,054,00126,02,02,2,42,02,062015,06,2015,2,3, 9,1,1,233,46,1,91,96,0019000,40,2,      ,  ,    , ,042019,04,2019,1,  70000,5,10602040            ,1,060,2,040, ,   , ,   , ,   ,2,       ,2,       ,000641.1760,    ,1
12,1943,053,00022,03,04,2,42,03,082018,08,2018,2,7,52,1,1,234,11,1,13,85,0035000,60,2,      ,  ,    , ,072019,07,2019,1,  60000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0015000,2,       ,000816.7280,    ,1
12,1944,053,00022,10,04,2,27,02,062018,06,2018,1,7,34,1,1,234,88,1,34,94,0020000,60,2,      ,  ,    , ,888888,88,8888,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0000000,1,0010000,001253.7701,    ,1
12,1945,053,00022,02,02,2,35,01,112016,11,2016,2,7,14,1,1,232,24,1,91,96,0019000,22,2,      ,  ,    , ,112018,11,2018,1,  65000,1,10302060    4010    ,1,030,2,060, ,   ,4,010, ,   ,2,       ,2,       ,000816.7280,    ,1
12,1946,053,00022,01,01,1,29,01,062014,06,2014,2,6,83,1,1,212,36,1,72,28,0036000,36,1,062017,06,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001432.6350,    ,2
12,1947,054,00890,02,02,2,30,02,022018,02,2018,2,4,93,1,1,231,25,1,91,96,0023000,07,2,      ,  ,    , ,032020,03,2020,1,  92000,5,10702030            ,1,070,2,030, ,   , ,   , ,   ,2,       ,2,       ,001052.1021,    ,1
12,1948,053,00977,02,02,2,29,01,062018,06,2018,2,4, 9,1,1,233,24,1,91,96,0016000,03,2,      ,  ,    , ,062020,06,2020,1,  10000,5,1050    30304020    ,1,050, ,   ,3,030,4,020, ,   ,2,       ,2,       ,001310.8265,    ,1
12,1949,055,01042,02,14,2,53,03,092017,09,2017,1,7,52,1,1,223,24,1,52,47,0025000,12,2,      ,  ,    , ,092019,09,2019,1,  10000,5,10502050            ,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,001114.4668,    ,1
12,1950,055,01042,02,02,2,24,01,032017,03,2017,2,3, 9,1,1,233,24,1,91,96,0014000,18,2,      ,  ,    , ,032019,03,2019,1,  20000,5,1050    3050        ,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,001242.9893,    ,1
12,1951,054,00699,02,02,2,32,01,122016,12,2016,2,4, 9,1,1,233,24,1,91,96,0020000,21,2,      ,  ,    , ,122018,12,2018,1,  35000,5,10502050            ,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000962.7728,    ,1
12,1952,054,00699,02,02,2,43,04,032016,03,2016,2,7,51,1,1,233,33,1,51,96,0030000,30,2,      ,  ,    , ,122018,12,2018,1,  70000,5,10702030            ,1,070,2,030, ,   , ,   , ,   ,2,       ,2,       ,000627.1672,    ,1
12,1953,056,00107,02,02,2,37,03,022018,02,2018,2,3, 9,1,1,231,24,1,91,96,0020000,06,2,      ,  ,    , ,022020,02,2020,1,  65000,5,1095        4005    ,1,095, ,   , ,   ,4,005, ,   ,2,       ,2,       ,000644.9477,    ,1
12,1954,056,00107,01,01,2,38,01,032018,03,2018,2,7,14,1,1,233,24,1,91,96,0020000,06,2,      ,  ,    , ,032020,03,2020,1,  20000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000644.9477,    ,1
12,1955,056,00107,02,02,2,40,02,012018,01,2018,2,3, 9,1,1,234,24,1,51,96,0018000,60,2,      ,  ,    , ,012020,01,2020,1,  62000,5,10502050            ,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000644.9477,    ,1
12,1956,056,00107,03,04,2,44,02,122014,12,2014,1,4,92,1,1,222,60,1,91,96,0020000,48,2,      ,  ,    , ,122019,12,2019,1,   4000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000644.9477,    ,1
12,1957,056,00298,02,02,2,39,01,102017,10,2017,2,4, 9,1,1,231,24,1,53,96,0018000,11,2,      ,  ,    , ,102019,10,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000671.3490,    ,1
12,1958,054,00317,02,02,2,25,01,092016,09,2016,2,1,92,1,1,234,24,1,91,96,0018000,24,1,092018,09,2018,2,      ,  ,    ,1,  26000,5,1050202030104020    ,1,050,2,020,3,010,4,020, ,   ,1,0100000,2,       ,000979.6460,    ,1
12,1959,054,00317,03,04,2,26,01,032017,03,2017,1,1,92,1,1,233,24,1,91,96,0021000,18,2,      ,  ,    , ,032019,03,2019,1,  21200,5,1090        4010    ,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000979.6460,    ,1
12,1960,054,00317,04,04,2,25,01,012017,01,2017,1,1,92,1,1,233,24,1,91,96,0020000,20,2,      ,  ,    , ,012019,01,2019,1,  75000,5,10202070    4010    ,1,020,2,070, ,   ,4,010, ,   ,2,       ,2,       ,000979.6460,    ,1
12,1961,054,00317,03,04,2,29,01,032018,03,2018,1,2,92,1,1,233,24,1,91,96,0019000,06,2,      ,  ,    , ,032020,03,2020,1,  18000,5,1080        4020    ,1,080, ,   , ,   ,4,020, ,   ,2,       ,2,       ,000979.6460,    ,1
12,1961,054,00317,04,04,2,24,01,102017,10,2017,1,2,92,1,1,233,24,1,91,96,0018000,11,2,      ,  ,    , ,102019,10,2019,1,  18000,5,1080        4020    ,1,080, ,   , ,   ,4,020, ,   ,2,       ,2,       ,000889.3867,    ,1
12,1962,053,00786,06,07,1,25,01,092016,09,2016,2,6,92,1,1,231,24,1,51,56,0024000,24,1,092018,09,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0050000,1,0020000,001439.8523,    ,1
12,1963,056,00871,03,03,1,23,01,112014,11,2014,1,4, 9,1,1,212,35,1,82,26,0037000,35,1,102017,10,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000782.3355,    ,2
12,1964,053,00404,06,03,1,23,01,082018,08,2018,1,6,42,1,1,233,24,1,52,47,0028000,01,2,      ,  ,    , ,082020,08,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001000.5296,    ,1
12,1965,055,00851,02,02,2,36,03,012018,01,2018,2,7, 9,1,1,211,24,1,91,96,0022000,60,2,      ,  ,    , ,012020,01,2020,1,  55000,5,10502050            ,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000846.9989,    ,1
12,1966,055,00851,03,04,2,42,02,042018,04,2018,4,7,14,1,1,213,60,1,53,96,0035000,05,2,      ,  ,    , ,042023,04,2023,1, 115000,5,1050            5MED,1,050, ,   , ,   , ,   ,5,***,2,       ,2,       ,000846.9989,    ,1
12,1967,054,01081,02,02,2,24,01,072016,07,2016,2,3, 9,1,1,231,36,1,91,96,0018000,26,2,      ,  ,    , ,072019,07,2019,1,  53000,5,10602040            ,1,060,2,040, ,   , ,   , ,   ,2,       ,2,       ,000866.2584,    ,1
12,1968,054,01081,01,01,1,37,05,052018,05,2018,2,4,52,1,2,212,08,1,83,50,0064800,40,2,      ,  ,    , ,012019,01,2019,1,  78000,1,103020403025    5LOA,1,030,2,040,3,025, ,   ,5,***,1,0050000,1,0002000,000739.5328,    ,1
08,1969,053,00393,08,02,2,45,02,012016,01,2016,2,4,91,1,1,233,24,1,91,96,0020000,32,1,122017,12,2017,2,      ,  ,    ,1,  43000,5,1060    3010    5EDU,1,060, ,   ,3,010, ,   ,5,***,2,       ,2,       ,000254.8543,    ,2
08,1970,053,00393,04,04,2,30,02,052016,05,2016,2,6,42,1,1,300,29,1,91,96,0020000,53,1,052016,05,2016,2,      ,  ,    ,1,  30000,5,1040202030204020    ,1,040,2,020,3,020,4,020, ,   ,2,       ,2,       ,000344.4228,    ,2
08,1971,053,00308,03,03,1,29,03,092017,09,2017,1,7,21,1,2,300,13,1,21,50,0100000,48,2,      ,  ,    , ,102018,10,2018,1, 150000,5,1050            5EDU,1,050, ,   , ,   , ,   ,5,***,1,0300000,1,0060000,000380.7980,    ,1
08,1972,053,00308,06,03,1,46,03,042017,04,2017,2,8,22,1,1,232,24,1,22,86,0120000,36,2,      ,  ,    , ,042019,04,2019,1, 360000,5,1050    3030    5EDU,1,050, ,   ,3,030, ,   ,5,***,1,0040000,1,0070000,000247.6648,    ,1
08,1973,054,00069,04,04,2,26,01,102017,10,2017,1,7,52,1,1,213,36,1,75,14,0020000,11,2,      ,  ,    , ,102020,10,2020,1,  44000,5,1085    3015        ,1,085, ,   ,3,015, ,   , ,   ,2,       ,2,       ,000467.5423,    ,1
08,1974,055,00058,08,02,1,33,02,092018,09,2018,2,4,93,1,1,213,36,1,72,25,0032000,37,2,      ,  ,    , ,092021,09,2021,1,  45000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,1,0150000,1,0073000,000566.4764,    ,1
08,1975,054,00324,81,03,1,34,01,032018,03,2018,2,6,33,6, ,400,36,1,93,41,0025000,06,2,      ,  ,    , ,032021,03,2021,1,  22000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000431.2106,    , 
08,1976,054,00324,03,04,2,34,01,102017,10,2017,2,4,91,1,1,231,24,1,91,96,0020000,11,2,      ,  ,    , ,102019,10,2019,1,  18000,5,1060    3020    5MED,1,060, ,   ,3,020, ,   ,5,***,2,       ,2,       ,000474.2764,    ,1
08,1977,055,00313,02,02,2,34,01,112016,11,2016,2,7,31,1,1,231,36,1,91,96,0020000,22,2,      ,  ,    , ,112019,11,2019,1,  80000,2,1075    30154010    ,1,075, ,   ,3,015,4,010, ,   ,2,       ,2,       ,000481.8695,    ,1
08,1978,055,00313,05,04,2,30,01,032017,03,2017,1,7,42,1,1,233,24,1,91,96,0020000,18,2,      ,  ,    , ,032019,03,2019,1,  40000,2,1060    3020    5EDU,1,060, ,   ,3,020, ,   ,5,***,2,       ,2,       ,000481.8695,    ,1
03,1979,053,00101,02,02,2,30,01,072017,07,2017,2,4,52,1,1,231,24,1,53,87,0020000,14,2,      ,  ,    , ,072019,07,2019,1,  30000,2,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001344.0588,    ,1
03,1980,056,00916,02,02,2,43,01,122017,12,2017,2,7,14,1,1,400,36,1,91,96,0048000,09,2,      ,  ,    , ,122020,12,2020,1,  30000,1,1025    3025    5EDU,1,025, ,   ,3,025, ,   ,5,***,2,       ,2,       ,001325.5033,    ,1
03,1981,055,01288,02,02,2,34,01,022018,02,2018,2,7,52,1,1,234,24,1,91,96,0018000,07,2,      ,  ,    , ,022020,02,2020,1,  60000,1,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001940.6663,    ,1
03,1982,053,01037,04,03,1,32,02,022016,02,2016,4,8,53,1,1,233,36,1,52,47,0040000,59,2,      ,  ,    , ,022019,02,2019,1,  30000,5,10902010            ,1,090,2,010, ,   , ,   , ,   ,2,       ,2,       ,001556.9711,    ,1
03,1983,053,01037,01,01,1,42,02,062017,06,2017,2,4,71,1,1,300,18,1,93,41,0040000,16,2,      ,  ,    , ,122018,12,2018,1, 130000,1,1030    3040    5EDU,1,030, ,   ,3,040, ,   ,5,***,2,       ,2,       ,001085.4754,    ,1
03,1984,054,00907,01,01,1,35,02,052018,05,2018,2,8,51,1,1,233,24,1,51,56,0030000,29,2,      ,  ,    , ,052020,05,2020,1,  95000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,001378.6507,    ,1
03,1985,054,00907,04,04,2,31,01,032015,03,2015,1,7,34,1,1,400,48,1,91,96,0050000,42,2,      ,  ,    , ,032019,03,2019,1, 120000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,001768.4803,    ,1
03,1986,054,00907,04,04,2,25,01,102016,10,2016,1,8,52,1,1,500,36,1,53,96,0050000,23,2,      ,  ,    , ,102019,10,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001768.4803,    ,1
03,1987,056,01228,06,13,1,33,01,092018,09,2018,2,7,83,1,2,214,10,1,93,43,0025000,00,2,      ,  ,    , ,072019,07,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001986.7600,    ,1
03,1988,056,01228,04,03,1,24,01,102017,10,2017,1,6,51,1,1,234,24,1,51,56,0030000,11,2,      ,  ,    , ,102019,10,2019,1,  60000,1,1050            5EDU,1,050, ,   , ,   , ,   ,5,***,2,       ,2,       ,001771.1740,    ,1
03,1989,055,00352,02,02,2,32,02,062017,06,2017,2,3,51,1,1,211,24,1,91,96,0027000,41,2,      ,  ,    , ,062019,06,2019,1,  48000,1,1050            5EDU,1,050, ,   , ,   , ,   ,5,***,2,       ,2,       ,001810.7976,    ,1
03,1990,055,00352,02,02,2,45,02,052016,05,2016,2,3,92,1,1,233,48,1,91,96,0020000,56,2,      ,  ,    , ,052020,05,2020,1,  60000,1,1060            5EDU,1,060, ,   , ,   , ,   ,5,***,2,       ,2,       ,001703.8379,    ,1
03,1991,055,00352,07,04,2,38,04,062018,06,2018,3,7, 9,1,2,222,88,1,43,64,0060000,24,2,      ,  ,    , ,888888,88,8888,1,  30000,5,10502050            ,1,050,2,050, ,   , ,   , ,   ,1,0150000,2,       ,001367.1450,    ,1
03,1992,055,00352,02,02,2,31,02,012016,01,2016,2,4,51,1,1,221,36,1,51,85,0020000,46,2,      ,  ,    , ,012019,01,2019,1,  90000,5,10402030        5EDU,1,040,2,030, ,   , ,   ,5,***,2,       ,1,0024000,001810.7976,    ,1
03,1993,055,00352,02,02,2,39,01,082016,08,2016,2,4,51,1,1,214,88,1,75,10,0060000,25,2,      ,  ,    , ,888888,88,8888,1, 120000,1,1050    3020    5EDU,1,050, ,   ,3,020, ,   ,5,***,2,       ,1,0040000,001367.1450,    ,1
03,1994,056,00292,02,02,2,33,01,092018,09,2018,2,3,51,1,1,233,24,1,53,96,0020000,00,2,      ,  ,    , ,092020,09,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001667.9867,    ,1
03,1995,056,00292,06,04,2,31,01,122017,12,2017,2,6,52,1,1,211,48,1,91,96,0025000,09,2,      ,  ,    , ,122021,12,2021,1,  60000,5,10802020            ,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,001667.9867,    ,1
03,1995,056,00292,07,03,1,30,01,102015,10,2015,1,5,51,1,1,233,48,1,72,45,0039000,35,2,      ,  ,    , ,102019,10,2019,1,  60000,3,10502020        5TUI,1,050,2,020, ,   , ,   ,5,***,2,       ,2,       ,001865.1217,    ,1
03,1996,056,01852,03,03,1,24,01,022018,02,2018,1,7,51,1,1,212,24,1,74,35,0050000,07,2,      ,  ,    , ,022020,02,2020,1,  60000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,001656.9515,    ,1
03,1997,053,01349,09,04,2,27,01,072018,07,2018,2,5,52,1,1,213,36,1,93,26,0030000,02,2,      ,  ,    , ,072021,07,2021,1,  12000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001403.2845,    ,1
03,1998,053,01349,04,14,2,28,02,122017,12,2017,1,4,93,1,1,213,36,1,31,26,0035000,45,2,      ,  ,    , ,122020,12,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001403.2845,    ,1
03,1999,053,01349,03,04,2,42,03,072018,07,2018,1,7,52,1,1,234,24,1,41,46,0030000,50,2,      ,  ,    , ,072020,07,2020,1,  30000,5,1093        40025LOA,1,093, ,   , ,   ,4,002,5,***,1,0040000,2,       ,001059.4742,    ,1
03,2000,053,01349,02,02,1,43,01,092018,09,2018,2,1,92,1,1,233,36,1,83,52,0020000,00,2,      ,  ,    , ,092021,09,2021,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001093.9557,    ,1
03,2001,055,00664,04,04,2,31,02,102016,10,2016,4,7,52,1,1,232,24,1,51,46,0106000,24,2,      ,  ,    , ,102018,10,2018,1,  48000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001925.4368,    ,1
03,2002,056,01540,01,01,1,29,02,092017,09,2017,2,7,51,1,1,234,24,1,51,56,0035000,36,2,      ,  ,    , ,092019,09,2019,1,  60000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001976.9436,    ,1
03,2002,056,01540,04,19,2,29,01,032017,03,2017,1,8,52,1,1,213,36,1,93,27,0030000,18,2,      ,  ,    , ,032020,03,2020,1, 112000,5,1094        4006    ,1,094, ,   , ,   ,4,006, ,   ,2,       ,2,       ,001767.9896,    ,1
03,2003,055,01600,06,03,1,34,01,102017,10,2017,1,7,35,1,1,234,24,1,31,14,0035000,11,2,      ,  ,    , ,102019,10,2019,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,002110.8936,    ,1
03,2003,055,01600,07,07,1,35,01,102017,10,2017,2,7,33,1,1,234,24,1,31,14,0045000,11,2,      ,  ,    , ,102019,10,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001471.6543,    ,1
03,2003,055,01600,08,04,2,31,01,082016,08,2016,2,7,33,1,1,234,48,1,12,14,0080000,25,2,      ,  ,    , ,082020,08,2020,1, 300000,5,102020703010        ,1,020,2,070,3,010, ,   , ,   ,2,       ,2,       ,001887.7816,    ,1
03,2004,055,01600,02,02,2,52,01,112013,11,2013,2,7,92,1,1,213,36,1,53,96,0021250,36,1,112016,11,2016,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001776.2747,    ,2
03,2004,055,01600,03,03,1,26,01,122016,12,2016,1,7,51,1,1,234,24,1,93,20,0030000,21,2,      ,  ,    , ,122018,12,2018,1,   9000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,002110.8936,    ,1
03,2004,055,01600,04,07,1,31,01,122017,12,2017,2,7,96,1,1,234,24,1,52,46,0030000,09,2,      ,  ,    , ,122019,12,2019,1,  60000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,002110.8936,    ,1
03,2004,055,01600,05,04,2,29,01,122017,12,2017,2,7,51,1,1,234,24,1,52,46,0020000,09,2,      ,  ,    , ,122019,12,2019,1, 120000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,001887.7816,    ,1
03,2005,055,00040,03,04,2,30,01,032017,03,2017,1,3,52,1,1,235,24,1,91,96,0015000,18,2,      ,  ,    , ,032019,03,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001992.8815,    ,1
03,2006,053,01661,01,01,1,62,02,082017,08,2017,2,4,83,1,1,500,28,1,83,49,0040000,58,2,      ,  ,    , ,122019,12,2019,1, 150000,1,107020203010        ,1,070,2,020,3,010, ,   , ,   ,2,       ,2,       ,001170.3651,    ,1
03,2007,053,01661,05,07,1,30,01,042014,04,2014,2,4,92,1,1,233,24,1,52,46,0022000,24,1,042016,04,2016,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001578.5957,    ,2
03,2008,054,00595,02,02,2,30,01,122015,12,2015,2,4,92,1,1,211,24,1,91,96,0030000,24,1,122017,12,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001724.6851,    ,2
03,2009,054,00595,02,04,2,37,02,102016,10,2016,4,8,75,1,1,213,24,1,75,13,0025000,47,2,      ,  ,    , ,102018,10,2018,1,  90000,1,10802020            ,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,001302.1304,    ,1
03,2010,055,00976,01,01,1,37,01,102017,10,2017,2,8,54,1,1,232,36,1,83,49,0035000,11,2,      ,  ,    , ,102020,10,2020,1, 120000,1,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001511.9122,    ,1
03,2011,056,00604,01,01,1,44,04,082018,08,2018,2,7,21,1,2,500,07,1,21,50,0085000,46,2,      ,  ,    , ,032019,03,2019,1, 300000,1,107020203010        ,1,070,2,020,3,010, ,   , ,   ,1,0070000,1,0022000,001312.7469,    ,1
03,2012,056,00604,02,02,2,53,01,032018,03,2018,2,4,51,1,1,211,24,1,91,96,0025000,06,2,      ,  ,    , ,032020,03,2020,1,  60000,5,10702030            ,1,070,2,030, ,   , ,   , ,   ,2,       ,2,       ,001584.4748,    ,1
03,2012,056,00604,03,03,1,34,02,102016,10,2016,1,7,51,1,1,231,24,1,52,46,0030000,47,2,      ,  ,    , ,102018,10,2018,1,   5000,5,10102090            ,1,010,2,090, ,   , ,   , ,   ,2,       ,2,       ,001882.9620,    ,1
03,2012,056,00604,04,03,1,32,01,022018,02,2018,2,8,51,1,1,213,24,1,82,46,0027000,07,2,      ,  ,    , ,022020,02,2020,1, 102000,5,10702030            ,1,070,2,030, ,   , ,   , ,   ,2,       ,2,       ,001882.9620,    ,1
03,2012,056,00604,05,08,2,35,01,092018,09,2018,2,4,41,1,1,211,24,1,91,96,0018000,00,2,      ,  ,    , ,092020,09,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001271.3691,    ,1
03,2013,056,00604,02,02,2,34,01,072018,07,2018,2,2,83,1,1,233,25,1,53,96,0022000,02,2,      ,  ,    , ,082020,08,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001683.9413,    ,1
03,2014,056,00604,04,07,1,32,02,052015,05,2015,2,4,52,1,1,213,45,1,93,46,0030000,56,2,      ,  ,    , ,022019,02,2019,1, 120000,1,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001882.9620,    ,1
03,2015,056,00604,02,02,2,45,01,092017,09,2017,2,4,14,1,1,400,36,1,91,96,0050000,12,2,      ,  ,    , ,092020,09,2020,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001584.4748,    ,1
03,2016,054,00283,02,04,2,25,01,122015,12,2015,1,7,51,1,1,213,36,1,31,13,0030000,33,2,      ,  ,    , ,122018,12,2018,1,  60000,1,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001740.5079,    ,1
